specSHA256	specBlob	candidateLedgerSHA256	candidateRowRoot	unitStartLine	unitID	baselineRequirementID	replacementRequirementID	currentAssertionByteSpans	currentAssertionText	replacementAssertionByteSpans	replacementAssertionText	currentSharedContextByteSpans	currentSharedContextText	sharedContextByteSpans	sharedContextText	currentDisposition	disposition	currentSourceIDs	sourceIDs	currentSourceClass	sourceClass	currentTargetTuple	targetTuple	resolution	reason
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	747	QUN-bf8190115a6272506e39d912	QRS-a82b5e78b4eabf0b76ee5ce3	QRS-cbafac9e6cabd16791d7cdce	41046:41059	progress\nhead	41046:41059	progress\nhead	41013:41030	creates no second	40754:40756,41013:41030	W6 | creates no second	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable|state.k3-control-nucleus@W2@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSQLiteEventLogStorage.swift@BASSQLiteEventLogStorage@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable|state.k3-control-nucleus@W2@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSQLiteEventLogStorage.swift@BASSQLiteEventLogStorage@-@nonExecutable	REPLACE_EXACT_ATOM	W6_NO_SECOND_SUBJECT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	747	QUN-bf8190115a6272506e39d912	QRS-a94b1943651fa5bb0e9254ab	QRS-c53e21be69a0e600e0adb763	41362:41390	existing W6 nonempty command	41362:41390	existing W6 nonempty command	40938:40940,41095:41147	to | Task 2 adds exactly the incumbent\nsuccessor selector	41095:41361	Task 2 adds exactly the incumbent\nsuccessor selector\n`BehavioralAISubstrateTests.BASEBrainTurnResultReplayHarnessTests/testRepeatedInterruptArchiveCompactionAndRestartPreserveObjectivePlanHeadsContextIdentityAndNextEligibleWork`\nto the canonical successor ledger and	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	REPLACE_EXACT_ATOM	BOUNDARY_TASK2_SELECTOR
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	747	QUN-bf8190115a6272506e39d912	QRS-c41b064d71c0b66109d5c2a8	QRS-667d3b05de210efd7bf9ffcb	41331:41357	canonical successor ledger	41331:41357	canonical successor ledger	40938:40940,41095:41147	to | Task 2 adds exactly the incumbent\nsuccessor selector	41095:41330	Task 2 adds exactly the incumbent\nsuccessor selector\n`BehavioralAISubstrateTests.BASEBrainTurnResultReplayHarnessTests/testRepeatedInterruptArchiveCompactionAndRestartPreserveObjectivePlanHeadsContextIdentityAndNextEligibleWork`\nto the	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	REPLACE_EXACT_ATOM	BOUNDARY_TASK2_SELECTOR
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	747	QUN-bf8190115a6272506e39d912	QRS-cf257e70531308e118107850	QRS-02862b7f75f8c2bb5852be7b	41415:41421	rename	41415:41421	rename	41392:41403,41422:41444	it does not | a predecessor selector	41095:41101,41395:41403,41422:41444	Task 2 | does not | a predecessor selector	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	REPLACE_EXACT_ATOM	TASK2_SELECTOR_SUBJECT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	747	QUN-bf8190115a6272506e39d912	QRS-d1a6f03abf1512927a9c6bbe	QRS-dc215d8494c56ca65a187cc7	41039:41044	Store	41039:41044	Store	41013:41030	creates no second	40754:40756,41013:41030	W6 | creates no second	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable|artifact.mesh@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASArtifactMeshCore.swift@BASArtifactMeshCore@-@nonExecutable|state.k3-control-nucleus@W2@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSQLiteEventLogStorage.swift@BASSQLiteEventLogStorage@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable|artifact.mesh@W1@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASArtifactMeshCore.swift@BASArtifactMeshCore@-@nonExecutable|state.k3-control-nucleus@W2@-@BehavioralAISubstrate/Sources/BASRuntimeCore/BASSQLiteEventLogStorage.swift@BASSQLiteEventLogStorage@-@nonExecutable	REPLACE_EXACT_ATOM	W6_NO_SECOND_SUBJECT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	747	QUN-bf8190115a6272506e39d912	QRS-e2101dd211a6f88071171443	QRS-00e5d5dbf70071f48bfdac1e	41061:41070	scheduler	41061:41070	scheduler	41013:41030	creates no second	40754:40756,41013:41030	W6 | creates no second	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable|runtime.semantic-executor@W6@-@BehavioralAISubstrate/Sources/BASHostKit/BASTurnRuntimeEngine.swift@BASTurnRuntimeEngine@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable|runtime.semantic-executor@W6@-@BehavioralAISubstrate/Sources/BASHostKit/BASTurnRuntimeEngine.swift@BASTurnRuntimeEngine@-@nonExecutable	REPLACE_EXACT_ATOM	W6_NO_SECOND_SUBJECT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	788	QUN-06ee6066493fb7728db0c7ef	QRS-1a2a444e85a354f99e291250	QRS-8920e71a0841191dfa89648c	42782:42801	128 committed turns	42782:42801	128 committed turns	-	-	42747:42781	The contract profile runs at least	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	REPLACE_EXACT_ATOM	CONTRACT_PROFILE_COUNT
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	788	QUN-06ee6066493fb7728db0c7ef	QRS-23226ed06f27eadc3a4727ed	QRS-9664e0acbc49ab5412b01b16	43303:43329	tool/effect possible-start	43303:43329	tool/effect possible-start	43026:43061	Its preregistered\nschedule includes	42747:42767,43030:43061	The contract profile | preregistered\nschedule includes	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	REPLACE_EXACT_ATOM	CONTRACT_PROFILE_SCHEDULE
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	788	QUN-06ee6066493fb7728db0c7ef	QRS-35e969a16c1428fb69400681	QRS-11bdba7c4d5e54aa582facc5	42859:42879	every boundary class	42859:42879	every boundary class	-	-	42747:42837	The contract profile runs at least 128 committed turns and 32 cut/reopen\ncycles, including	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	REPLACE_EXACT_ATOM	CONTRACT_PROFILE_INCLUDED_CASE
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	788	QUN-06ee6066493fb7728db0c7ef	QRS-38a0a8bbb60ef8302768bc0a	QRS-8099b4420ed69bfe78610cb2	43144:43165	a losing adoption CAS	43144:43165	a losing adoption CAS	43026:43061	Its preregistered\nschedule includes	42747:42767,43030:43061	The contract profile | preregistered\nschedule includes	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	REPLACE_EXACT_ATOM	CONTRACT_PROFILE_SCHEDULE
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	5fc44a12219c8581f2aa9c58b9a3e885c64716997902f1c3962d202817595ee7	50d4182cc19b86ee87e4f0e80cd930df553c7c680feda5767061347032431659	788	QUN-06ee6066493fb7728db0c7ef	QRS-4321f26a2e924e345c7875dd	QRS-1b67902b1fe9d2a29221403f	43189:43217	per-turn\ncontext maintenance	43189:43217	per-turn\ncontext maintenance	43026:43061	Its preregistered\nschedule includes	42747:42767,43030:43061	The contract profile | preregistered\nschedule includes	projectionOfControlledRequirement	projectionOfControlledRequirement	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6|P0B-CERT|C08-LONGCHAIN|C08-FAILURE|C08-VERIFY|P0C-W6|P0C-ASSERT	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	P0B-W6:repositoryCommitted:admittedControlled|P0B-CERT:repositoryCommitted:admittedControlled|C08-LONGCHAIN:repositoryPrecommit:pendingA0|C08-FAILURE:repositoryPrecommit:pendingA0|C08-VERIFY:repositoryPrecommit:pendingA0|P0C-W6:repositoryPrecommit:pendingProtectedIntake|P0C-ASSERT:repositoryPrecommit:pendingProtectedIntake	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	runtime.replay-manifest@W6@-@BehavioralAISubstrate/Tests/BehavioralAISubstrateTests/BASEBrainTurnResultReplayHarnessTests.swift@A4.repeatedInterruptArchiveCompactionRestart@-@nonExecutable	REPLACE_EXACT_ATOM	CONTRACT_PROFILE_SCHEDULE
