specSHA256	specBlob	semanticManifestSHA256	semanticCandidateLedgerSHA256	semanticCandidateRowRoot	unitStartLine	unitID	requirementID	semanticBaselineRequirementID	stage	currentDisposition	disposition	currentExecutionState	executionState	currentSourceIDs	sourceIDs	currentSourceClass	sourceClass	currentTargetTuple	targetTuple	resolution	reason
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	900	QUN-bbb800a7f35ab5f5e56effd3	QRS-08a49e4f31a69ed46d6f2ac2	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	903	QUN-33ec6179119806c45169bae0	QRS-9c5a8ee52c3bbb0ac09d104e	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	904	QUN-a11c8aa4dc06919e589937f4	QRS-fa37d1edbc493855ac4f176a	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	905	QUN-2f8e10d87b2ddb7c46df73d9	QRS-b50326eaf080f066aa7f277e	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28|FDS2-LOC	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly|FDS2-LOC:repositoryCommitted:forensicEvidenceOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	906	QUN-8a596b9637615506e8179117	QRS-131ba0a82045c3a015982af3	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	907	QUN-7c5b75a4f122aa8c44c5898a	QRS-b7724e67f90b47fdabea2fd4	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	908	QUN-e4d405b97cfdcfce1f479de8	QRS-118dd43dc67d610228297987	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	909	QUN-3021b11f8cf215d6f0699a4c	QRS-1a099277ba23b3ea42acbe34	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28|FDS2-WORK|FDS2-DRAFT|FDS2-SESS	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly|FDS2-WORK:repositoryCommitted:forensicEvidenceOnly|FDS2-DRAFT:repositoryCommitted:forensicEvidenceOnly|FDS2-SESS:repositoryCommitted:forensicEvidenceOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	911	QUN-0948989c56a07dc20fab70fd	QRS-2849f7160d78edb970ca39b0	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	911	QUN-0948989c56a07dc20fab70fd	QRS-4476b67a57eb1e0a500c24aa	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	911	QUN-0948989c56a07dc20fab70fd	QRS-495dbd1aa0ff5084fdc4d69e	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	911	QUN-0948989c56a07dc20fab70fd	QRS-6c5acc7a832b7252921bd0e9	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	911	QUN-0948989c56a07dc20fab70fd	QRS-8799acdb514fffbb5ff7a679	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	911	QUN-0948989c56a07dc20fab70fd	QRS-c4880562edf6eed5463a41a6	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
d2c7f8954d8559e8277a184035da1e76acf378475e630e4aadfa4b86268fa21b	84346d35c8f366dca792f0c2e9fdbfb5161dc584	ec2d42d5871efc50b780d1d1a75ccb5afff40518100b903d746c4e4ec259d3fc	595f425c38f0914e1e1164aca826f1948f9c450f4586d6cf1f6590b18bae7d23	96a337e864e55fbc6f6bde7081a5d11373c2cf53649887c12f98c85fdf5a6166	911	QUN-0948989c56a07dc20fab70fd	QRS-c4d55d56382eb24df2672be6	-	POST_SEMANTIC_MAPPING	forensicRiskInput	forensicRiskInput	nonExecutable	nonExecutable	DS1|DS2|DS1OBS|FDS2-IDX|I41|UDEC28	DS1|DS2|DS1OBS|FDS2-IDX|FDS2-FOR|I41	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly|UDEC28:decisionReceipt:userDecisionOnly	DS1:scanRecord:externalObservedOnly|DS2:scanRecord:externalObservedOnly|DS1OBS:repositoryPrecommit:forensicEvidenceOnly|FDS2-IDX:repositoryCommitted:forensicEvidenceOnly|FDS2-FOR:repositoryCommitted:forensicEvidenceOnly|I41:repositoryPrecommit:forensicEvidenceOnly	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	forensic.deep-scan-closure@-@forensicClosure@docs/superpowers/specs/2026-08-28-qinao-recovery-spine-and-deep-scan-closure-design.md@R2.rootCauseRemediation@-@nonExecutable	MAPPING_TRANSITION	FORENSIC_SOURCE_MINIMALITY
